unii 	 drugbank_id 
756U07KN1R	DB05861
NA0Y2SRR29	DB05864
75C8DU40T0	DB05868
03O98E01OB	DB05869
L7K247H29H	DB05871
675VGV5J1D	DB05875
RFR2CH3QZK	DB05885
P93RUU11P7	DB05889
82481G197K	DB05903
G1PEG5Q9Y2	DB05913
I35H55G906	DB05928
69VKY8P7EA	DB05928
846Y8197W1	DB05944
0462Z4S4OZ	DB05990
AIW6036FAS	DB06014
F6RJL8B278	DB06016
KQD7C255YG	DB06016
TT6HN20MVF	DB06043
G4990BOZ66	DB06061
BF52J69Q8T	DB06070
70BSQ12069	DB06077
JIE88N006O	DB06077
UM3821998K	DB06090
D266D7TY9B	DB06090
3821HT7KCR	DB06090
IFJ6X26JW6	DB06094
3N4G7RE66Y	DB06094
GVV4Z879SP	DB06144
033ECH6IFG	DB06145
Y7FKS2XWQH	DB06147
PV16N742VM	DB06147
250PJI13LM	DB06148
2X03TN217S	DB06148
4U3D3YY81M	DB06149
30CPC5LDEX	DB06150
49DG2B481W	DB06150
WYQ7N0BPYC	DB06151
4N69717RKW	DB06151
LP811J9FA1	DB06151
695DKH33EI	DB06152
EC69E3PW7E	DB06152
0BY8440V3N	DB06153
10L39TRG1Z	DB06154
RML78EN3XE	DB06155
HL0V2LQZ09	DB06155
37CQ2C7X93	DB06168
CX3T89XQBK	DB06176
6T8C155666	DB06186
55P6YH9O6N	DB06190
GU14FR8D4A	DB06190
F5SXN2KNMR	DB06193
P0R64C4CR9	DB06193
7PG89G35Q7	DB06196
325O8467XK	DB06196
WFW942PR79	DB06201
337G83N988	DB06202
UEY1KQM2MR	DB06202
85X09V2GSO	DB06202
JHC049LO86	DB06203
EEN99869SC	DB06203
H8A007M585	DB06204
71204KII53	DB06204
743QUY4VD8	DB06205
361LPM2T56	DB06206
ERJ6X2MXV7	DB06206
CUZ39LUY82	DB06207
34K66TBT99	DB06209
G89JQ59I13	DB06209
S56D65XJ9G	DB06210
4U07F515LG	DB06210
BHV525JOBH	DB06211
4B035T6NKT	DB06211
21G72T1950	DB06212
7AXV542LZ4	DB06213
2XLN4Y044H	DB06213
JKZ19V908O	DB06216
CU9463U2E2	DB06216
9G468C8B13	DB06217
7G4J1ZD9UQ	DB06217
563KS2PQY5	DB06218
B0U42518WL	DB06219
D4RU427IQN	DB06219
33WDQ7T81E	DB06219
9NDF7JZ4M3	DB06228
0829J8133H	DB06235
C35T92HIZM	DB06235
DR5S136IVO	DB06237
ZQN1G5V6SR	DB06243
4NH22NDW9H	DB06243
G5C4M8847E	DB06255
7L16W0096A	DB06255
G7H20TKI67	DB06261
D4F329SL1O	DB06261
J7A92W69L7	DB06262
93N13LB4Z2	DB06263
EUL6MP8FZW	DB06263
L5IB4XLY36	DB06267
J9QH779MEM	DB06268
6V9JH46E20	DB06268
75HGV0062C	DB06271
I031V2H011	DB06273
Q153V49P3Z	DB06274
677C126AET	DB06274
6U5EA9RT2O	DB06282
SOD6A38AGA	DB06282
7I64C51O16	DB06283
T2I226K69M	DB06283
10T9CSU89I	DB06285
9959P4V12N	DB06285
624KN6GM2T	DB06287
8110R61I4U	DB06288
9WS5RD66HZ	DB06290
16U7H60184	DB06290
1ULL0QJ8UC	DB06292
887K2391VH	DB06292
1351PE5UGS	DB06317
8I7IO46IVQ	DB06335
Z8J84YIX6L	DB06335
9GB927LAJW	DB06335
K16AIQ8CTM	DB06366
8K80YB5GMG	DB06372
11DI31LWXF	DB06395
Q16TT9C5BK	DB06401
J70472UD3D	DB06401
XK134822Z0	DB06402
0701472ZG0	DB06402
HW6NV07QEC	DB06403
6KIC4BB60G	DB06404
3DIZ9LF5Y9	DB06410
L76T0ZCA8K	DB06412
V63XWA605I	DB06413
0C50HW4FO1	DB06414
Q4K217VGA9	DB06415
J0086219X6	DB06419
71IA9S35AJ	DB06436
Y27PUL9H56	DB06439
95YH599JWV	DB06440
6AQ1Y404U7	DB06441
2144G00Y7W	DB06441
R6VT8U5372	DB06444
0C5DBZ19HV	DB06470
85223EMG44	DB06470
B3G45WC37L	DB06471
0A09IUW5TP	DB06480
M8IYX9Z79V	DB06480
O5KFK61E74	DB06512
8XPW32PR7I	DB06543
K1M5RVL18S	DB06554
OPL214POJ1	DB06579
S125DW66N8	DB06581
7RN5DR86CK	DB06589
33Y9ANM545	DB06589
H36Z0FHR8K	DB06590
EZ9W6O5S09	DB06590
P9VXV1408Y	DB06590
137R1N49AD	DB06594
ID912S5VON	DB06595
35A26E427H	DB06602
9647FM7Y3Z	DB06603
D07V79Q44T	DB06603
HN0T99OO4V	DB06603
3Z9Y7UWC1J	DB06605
90Z2UF0E52	DB06612
9ZS94HQO3B	DB06614
QW7Y7ZR15U	DB06614
844ZJE6I55	DB06616
MOH3ET196H	DB06623
D7NP6CR89M	DB06623
0VCI53PK4A	DB06623
C9LVQ0YUXG	DB06626
VH2L779W8Q	DB06636
31Q44514JV	DB06636
BH3B64OKL9	DB06637
4EQZ6YO2HI	DB06643
M95KG522R0	DB06650
90ENL74SIG	DB06654
YS90V3DTX0	DB06654
839I73S42A	DB06655
98H1T17066	DB06663
I4P76SY3N4	DB06663
04F55A7UZ3	DB06663
N673F6W2VH	DB06670
91X1KLU43E	DB06674
4685R51V7M	DB06678
J12BQ47O1N	DB06678
I2U18E6JKA	DB06678
E3B2GI648A	DB06681
S239O2OOV3	DB06684
U8HTX2GK8J	DB06684
908SY76S4G	DB06685
4H914M0CSP	DB06685
8Q622VDR18	DB06688
U4RY8MRX7C	DB06689
K50XQU1029	DB06690
HPE317O9TL	DB06691
R35D29L3ZA	DB06691
04XPW8C0FL	DB06692
1UQM1K0W9X	DB06693
WPY40FTH8K	DB06694
X5S84033NZ	DB06694
I0VM4M70GC	DB06695
SC7NUW5IIT	DB06695
G7V6SLI20L	DB06696
G7395HZ992	DB06696
C7D6T3H22J	DB06697
X32KK4201D	DB06698
49K58SMZ7U	DB06698
U5SU5350VT	DB06698
SX0XJI3A11	DB06699
EXT215F4ZU	DB06699
NG99554ANW	DB06700
ATX24E9M6L	DB06700
R5JHD7L72A	DB06700
ZB22ENF0XR	DB06700
M32RH9MFGP	DB06701
1678OK0E08	DB06701
621G617227	DB06702
EOS72165S7	DB06702
1BJ477IO2L	DB06703
35MRW7B4AD	DB06704
P2TH1XYZ84	DB06704
Q461L7AK4R	DB06704
S8I0922465	DB06704
M575VKV19N	DB06704
9430ZR8ZAN	DB06705
XM33Q67UVH	DB06705
Y7L24THH6T	DB06706
8O120FDS6P	DB06706
V008L6478D	DB06707
F38R0JR742	DB06708
03V657ZD3V	DB06709
0W5ETF9M2K	DB06709
V9EFU16ZIF	DB06710
H231GF11BV	DB06711
MZ1131787D	DB06711
0214FUT37J	DB06712
R0TAY3X631	DB06713
LQU92IU8LL	DB06714
1C4QK22F9J	DB06715
LZ257RZP7K	DB06716
30868AY0IF	DB06716
6L8OF9XRDC	DB06717
D35FM8T64X	DB06717
4R1VB9P8V3	DB06718
PXW8U3YXDV	DB06719
13U86G7YSP	DB06719
23HYE36B0I	DB06720
5QB0T2IUN0	DB06723
H0G9379FGK	DB06724
ER09126G7A	DB06725
891H89GFT4	DB06726
G66IY7Q7S4	DB06726
94BIS8AH96	DB06727
SIR7XX2F1K	DB06728
9K3OS48D34	DB06728
01XK3D1SXO	DB06728
576R1193YL	DB06728
0J8L4V3F81	DB06729
1664P6E6MI	DB06730
25CO3X0R31	DB06731
K4QYN23H2N	DB06731
1BT0256Y8O	DB06732
R6D2UI4FLS	DB06735
J303A6U9Y6	DB06735
RPK779R03H	DB06736
H8635NG3PY	DB06737
PQS1L514CF	DB06738
U9U6LTV80K	DB06738
4U58JM421N	DB06739
318X4QY113	DB06741
80W7787JVB	DB06741
200168S0CL	DB06742
CC995ZMV90	DB06742
TAZ2DPR77B	DB06743
32ZQ957R4A	DB06745
M5297RI2UE	DB06746
N219O0L31C	DB06748
7413S0WMH6	DB06749
PJ788634QY	DB06750
98QS4N58TW	DB06751
24ZVH4C669	DB06751
1UK146T40N	DB06752
BI6GY4U9CW	DB06754
5004UU3156	DB06754
01YAE03M7J	DB06755
3SCV180C9W	DB06756
19JX795NXV	DB06756
JK8U8K4D6K	DB06756
H6EP7W5457	DB06757
QQE170PANO	DB06757
W00LYS4T26	DB06757
8A7F670F2Y	DB06760
S866O45PIG	DB06761
S9U025Y077	DB06764
0YZT43HS7D	DB06764
7Z8O94ECSX	DB06766
01Q9PC255D	DB06767
67M901L9NQ	DB06768
9266D9P3PQ	DB06769
981Y8SX18M	DB06769
LKG8494WBH	DB06770
BFE2NBZ7NX	DB06771
7506A6J57T	DB06771
51F690397J	DB06772
I0IO929019	DB06773
S07O44R1ZM	DB06774
5L0HB4V1EW	DB06775
0GEI24LG0J	DB06777
KUW2Q3U1VV	DB06778
LRX7AJ16DT	DB06778
S79O08V79F	DB06779
12M44VTJ7B	DB06779
S8A06QG2QE	DB06781
0CPP32S55X	DB06782
TLE294X33A	DB06783
4LJK511Z86	DB06784
IX503L9WN0	DB06785
56U7906FQW	DB06785
SI86V6QNEG	DB06786
LL3147PI1T	DB06787
84OPZ2Q0VB	DB06787
H50H3S3W74	DB06788
21807M87J2	DB06789
0G3DE8943Y	DB06791
IEU56G3J9C	DB06791
6I3K30563S	DB06792
490D9F069T	DB06792
U75VZ9PK1J	DB06793
W7DQT6KY5S	DB06793
SPU695OD73	DB06794
50LV9A548L	DB06794
58447S8P4L	DB06795
RQ6LP6Z0WY	DB06795
N02W67RKJS	DB06796
129FW80TG4	DB06796
J50OIX95QV	DB06799
Q4U8R77416	DB06799
IZP83XSR30	DB06799
M329791L57	DB06799
A3F8KN5WMU	DB06799
695N30CINR	DB06799
11G6DJX54Q	DB06799
0373WW6GZQ	DB06799
0RK7M7IABE	DB06800
RFO6IL3D3M	DB06800
0J9L7J6V8C	DB06802
8KK8CQ2K8G	DB06803
48Q180SH9T	DB06804
G79YN26H5B	DB06805
NXU65IC8PG	DB06806
S915P5499N	DB06809
OD49913540	DB06809
NIJ123W41V	DB06810
0AWH8BFG9A	DB06811
85H0HZU99M	DB06812
A8Q8I19Q20	DB06813
R953O2RHZ5	DB06815
6B9991FLU3	DB06816
310X6S84LW	DB06816
22VKV8053U	DB06817
43Y000U234	DB06817
7WY7YBI87E	DB06819
NT6K61736T	DB06819
5D9HAA5Q5S	DB06820
1T89100D5U	DB06820
3S182ET3UA	DB06822
C5W04GO61S	DB06823
SJ76Y07H5F	DB06824
HC3NX54582	DB06824
9081Y98W2V	DB06825
43OFW291R9	DB06825
08AN7WA2G0	DB06825
6X4F561V3W	DB06826
5M161S5O5P	DB06826
YVU35998K5	DB06827
LKO141R05V	DB06827
A9C8MNF7CA	DB06832
10AT497I17	DB06838
5K64W8EU3E	DB06852
643MR6L9LB	DB06870
178A96NLP2	DB06894
2RLA3OL3QT	DB06902
5FCH6YDY7Z	DB06920
64H5U84UFB	DB06944
B700BD3K5Y	DB06962
MLT3645I99	DB06973
YG132I00WY	DB06987
EQY31RO8HA	DB06999
FC5AAH89R5	DB07050
R3734K0M7L	DB07063
17HCX0HNRT	DB07069
A07663A39I	DB07080
86K0J5AK6M	DB07101
1I4LVX494H	DB07106
XSQ2K2G7MC	DB07109
3T5NG4Q468	DB07118
60045PL22T	DB07136
TYL52QM320	DB07138
RC3A285J2G	DB07159
W70WC365OD	DB07176
U63F8E95J1	DB07187
QKY617BBX5	DB07215
31ZXM8ZKQ3	DB07227
01O4K0631N	DB07232
EYK815W3Z8	DB07238
LM7NL857V1	DB07266
9BLW27W4X7	DB07286
0P2197HHHN	DB07301
42KE04U9BM	DB07302
X1KA97Q99G	DB07327
01FPW436S6	DB07330
KLB4P626RE	DB07331
OI60IB203A	DB07338
Z499CLJ023	DB07340
XG0D35F9K6	DB07348
7V515PI7F6	DB07352
802IFJ0Z8X	DB07361
KGW32FDY3U	DB07361
9G930UL92R	DB07365
2166Q8568W	DB07373
6C74YM2NGI	DB07374
213MVW2TZD	DB07375
22Y6G519RU	DB07381
QJA9M5H4IM	DB07392
6O70DED99N	DB07396
NYH7Y08IPM	DB07401
K2VOT966ZI	DB07402
XDK89456WM	DB07419
7UT2HAH49H	DB07423
XQ31741E9Q	DB07425
0H851I3O9D	DB07437
GDV888123I	DB07467
94WNJ5U8L7	DB07477
T7L7XJ8RU1	DB07478
64ZF6464QY	DB07485
94YD8RMX5B	DB07496
6Q9080LN3O	DB07543
105J2Q45A0	DB07557
ZCX619U9A1	DB07565
KMJ59LN22F	DB07577
YGC6408B5O	DB07578
55H1ZOI1NL	DB07594
2R5017T335	DB07610
HVF50SMY6E	DB07615
Y4P927Q133	DB07631
HZR7D31SBY	DB07635
QD49LEP46E	DB07637
97AN39ICTC	DB07645
34C30KW024	DB07661
3R996Y9T0I	DB07662
LFR1253W75	DB07664
4G7IHY560Z	DB07702
E3VE9L071S	DB07705
AYU2L67YUU	DB07706
KA46RNI6HN	DB07715
0YP1694WNQ	DB07718
M6K314F1XX	DB07720
JMC809G4ZH	DB07724
C12674942B	DB07726
ZG0O47K626	DB07731
40R868KZFF	DB07754
ES5WQ31089	DB07764
AVM951ZWST	DB07767
48L726977Z	DB07768
S2V45N7G3B	DB07776
V1C07OR6II	DB07778
79W6B01D07	DB07780
OO2ABO9578	DB07795
S5J5OE47MK	DB07810
BU0A7MWB6L	DB07814
1360M56KLC	DB07815
I57833604I	DB07870
S888WM4024	DB07873
Q3A8EU2NMU	DB07884
XZ4KT6MO4X	DB07885
VQV5064VG6	DB07891
1FU5S5CG6A	DB07918
4FHH5G48T7	DB07919
10BI795R7D	DB07931
VK60X9E36E	DB07931
2ZUL6758TZ	DB07933
SI09I1V827	DB07941
6U1S09C61L	DB07950
5V1L30W0M7	DB07951
TBT296U68M	DB07954
KT0QA88913	DB07992
M876330O56	DB07995
487H9Q0F9N	DB07996
1C7AZL970U	DB08009
BML697718K	DB08012
X5U1W7S3VQ	DB08027
8HIJ5G3O02	DB08037
46BBW2U5D6	DB08040
0953RA202M	DB08046
5B9VB06146	DB08052
XVA4O219QW	DB08059
Y2SR66P7VM	DB08079
LW7U308U7U	DB08080
RI376RM5MT	DB08089
T61871RKRI	DB08094
X1BF92PW9T	DB08142
Q0CH43PGXS	DB08162
SQ04N8S7BR	DB08162
ZMZ79891ZH	DB08167
OCY3JCT44X	DB08168
MB9LR353F8	DB08175
X87G8IX72O	DB08188
69083AX1ZX	DB08209
ZXL474TLFP	DB08215
5627PY99ZO	DB08230
0I3V7S25AW	DB08231
59G56TB11B	DB08238
O9S4K2S25E	DB08254
K3C4DYZ29O	DB08262
9QI2464POA	DB08286
SH1WY3R615	DB08313
NP8UE6VF08	DB08327
I00Q766CZ2	DB08329
0H77F2T4U3	DB08339
08WQ73S7SV	DB08342
ZH086O935Z	DB08357
GI718UO477	DB08382
R9Y8EY0G42	DB08387
63643I762J	DB08391
909C6UN66T	DB08398
6KS3LS0D4F	DB08399
Q3DQ78KOFY	DB08407
U3D0LYB7P0	DB08414
Z66B98Z97I	DB08427
4A6ZS6Q2CL	DB08437
9TUW81Y3CE	DB08439
EB87433V6F	DB08439
Z8856WDK9S	DB08460
F279341RUQ	DB08472
8153319T3Q	DB08473
J81E81G364	DB08486
2QD3F58224	DB08490
VHC779598X	DB08502
3O38P61299	DB08517
WS78QR6DSV	DB08521
6MYD4C025Q	DB08544
A0EP5O913J	DB08550
3W2X0WGW6C	DB08568
WH8SQN09KJ	DB08584
P0I60993EC	DB08587
10K52CIC1Z	DB08597
4FOI87E52P	DB08598
7WP69N3Y3Y	DB08600
4XDX163P3D	DB08601
4NM5039Y5X	DB08604
4114I54YIH	DB08619
DSV3A944A4	DB08620
FLQ7571NPM	DB08621
G5BW2593EP	DB08624
B79L7B5X3Z	DB08626
OU36OO5MTN	DB08632
X47GR46481	DB08633
TCN4MG2VXS	DB08639
55D48BY90H	DB08639
422ZU9N5TV	DB08653
6D43C3LYSG	DB08660
RU921DS4Z5	DB08687
YV5DSO8CY9	DB08688
JR17826E4G	DB08689
I7T5V2W47R	DB08690
2HXG8QSO3D	DB08711
FX8Q9PI4VP	DB08726
7FF8Z7G342	DB08735
62GD2Z2LXM	DB08736
1X2A1U6BH3	DB08744
D1MA908EV0	DB08748
3LZ974DQ9J	DB08754
0X370ROP6H	DB08756
4G4WDK2YBS	DB08766
V500BB256Z	DB08768
1PV3S9WP3D	DB08772
2YZ8R79U9H	DB08785
89134SCM7M	DB08792
YP4N72IW34	DB08792
08KL644731	DB08794
R8XDP7L3SL	DB08795
M5EK1T5V2L	DB08796
EM8BM710ZC	DB08797
HGG82XE020	DB08798
DHA8014SS1	DB08799
VPR5FPH326	DB08799
6T74I07212	DB08799
2K3L8O9SOV	DB08800
FWA92Z14NN	DB08800
661FH77Z3P	DB08801
6LL60J9E0O	DB08801
WVZ7K9P0JY	DB08802
953AP1LBV8	DB08802
U993RH5585	DB08803
H45187T098	DB08804
3K7670861M	DB08805
IV9VHT3YUM	DB08806
60426GOR1E	DB08806
KT304VZO57	DB08807
858YGI5PIT	DB08808
DTC2G3GDPL	DB08808
9LSH52S3LQ	DB08809
R8I97I2L24	DB08810
UZC80HAU42	DB08811
1K5KDI46KZ	DB08813
LIA7Z4002P	DB08813
1Z0YFI05OO	DB08814
22IC88528T	DB08815
O0P4I5851I	DB08815
GLH0314RVC	DB08816
S270N0TRQY	DB08818
YSE9PPT4TH	DB08818
1O6WQ6T7G3	DB08819
1Y740ILL1Z	DB08820
F9NUX55P23	DB08822
XPA88EAP6V	DB08823
3MM99T8R5Q	DB08824
2BTY8KH53L	DB08826
82KUB0583F	DB08827
X4S83CP54E	DB08827
25X868M3DS	DB08828
Y2Z3ZTP9UM	DB08830
9G2MP84A8W	DB08831
60EUX8MN5X	DB08834
X81L78B3RB	DB08835
18IZ008EU6	DB08836
8G820I95VP	DB08836
5AV7G7EIEE	DB08837
0435621Z3N	DB08837
8B82Z83XNN	DB08837
RA8VU41B1F	DB08837
70J407ZL5Q	DB08838
RU0176QL8I	DB08838
X8ZC7V0OX3	DB08841
Z5KDH3H147	DB08841
SIA20BP28W	DB08841
6DH1W9VH8Q	DB08842
268B43MJ25	DB08844
19YRN3ZS9P	DB08846
RMB44WO89X	DB08847
41538P325K	DB08848
M5681Q5F9P	DB08860
IYD54XEG3W	DB08860
00XI8W60QF	DB08862
FI96A8X663	DB08864
212WAX8KDD	DB08864
53AH36668S	DB08865
6J5J15Q2X8	DB08867
YF7V70N02B	DB08867
3QN8BYN5QF	DB08868
G926EC510T	DB08868
MQG94M5EEO	DB08869
LGW5H38VE3	DB08869
7XL5ISS668	DB08870
LR24G6354G	DB08871
AV9U0660CW	DB08871
75OCL1SPBQ	DB08872
89BT58KELH	DB08873
Z5N076G8YQ	DB08874
1C39JW444G	DB08875
DR7ST46X58	DB08875
0R4NLX88O4	DB08876
82S8X8XX8H	DB08877
436LRU32H5	DB08877
JYB41CTM2Q	DB08878
73B0K5S26A	DB08879
1C058IKG3B	DB08880
207SMY3FQT	DB08881
3X29ZEJ4R2	DB08882
H821664NPK	DB08883
8LIX22217M	DB08883
3QJA87N40S	DB08884
HOY74VZE0M	DB08884
15C2VL427D	DB08885
D733ET3F9O	DB08886
6GC8A4PAYH	DB08887
7V6HE3DM5A	DB08888
72X6E3J5AR	DB08889
N0TXR0XR5X	DB08890
NSF067KU1M	DB08890
NYU6UTW25B	DB08891
W89H91R7VX	DB08892
MVR3JL3B2V	DB08893
JX56W9N61Q	DB08894
44STI720CW	DB08894
87LA6FU830	DB08895
O1FF4DIV0D	DB08895
24T2A1DOYB	DB08896
MGN125FS9D	DB08896
K17VY42F6C	DB08897
UQW7UF9N91	DB08897
2GFP9BJD79	DB08898
93T0T9GKNU	DB08899
7M19191IKG	DB08900
4340891KFS	DB08901
96R6PU3D8J	DB08901
794PGL549S	DB08902
78846I289Y	DB08903
P04QX2C1A5	DB08903
UMD07X179E	DB08904
PUB9T8T355	DB08905
JS86977WNV	DB08906
6S49DGR869	DB08907
0SAC974Z85	DB08907
FO2303MNI2	DB08908
ZH6F1VCV7B	DB08909
D2UX06XLB5	DB08910
33E86K87QN	DB08911
BSB9VJ5TUT	DB08911
QGP4HA4G1B	DB08912
B6DC89I63E	DB08912
RJ00KV3VTG	DB08913
41T4OAG59U	DB08915
41UD74L59M	DB08916
V1T5K7RZ0B	DB08916
6897GXD6OE	DB08917
UGM0326TXX	DB08918
371U2ZK31U	DB08918
N303OK87DT	DB08922
6015XOA0BI	DB08924
BI81Z4542G	DB08925
30YP2YHH8W	DB08926
M45G7BJL52	DB08926
0M2W3TAG39	DB08927
QNT09A162Y	DB08928
DKO1W9H7M1	DB08930
1Q1V9V5WYQ	DB08930
RU3FE2Y4XI	DB08931
Z9K9Y9WMVL	DB08932
RE91AN4S8G	DB08933
WJ6CA3ZU8B	DB08934
O43472U9X8	DB08935
M26C4IP44P	DB08936
NPB7A7874U	DB08936
6V88E24N5T	DB08938
6MVF9U95DW	DB08939
4VD83UL6Y6	DB08940
R15UI3245N	DB08941
V74TEQ36CO	DB08941
8XU734C4NG	DB08942
GRI7WFR424	DB08943
R4823W2PQL	DB08944
27K34XSD46	DB08944
4055851484	DB08944
FE9794P71J	DB08946
JR13W81H44	DB08947
4RII332O0R	DB08948
6X283535A3	DB08948
A99MK953KZ	DB08949
0Z802HMY7H	DB08950
DQ0Z3K8W92	DB08950
CPE46ZU14N	DB08951
3MZM7RWW00	DB08952
V35562QSVT	DB08953
R8OE3P6O5S	DB08954
89CTB4XUF7	DB08954
O3LD16O96Z	DB08955
B7VFN88375	DB08956
53J8I8O5EW	DB08956
G9L6B3W684	DB08957
U851S9102C	DB08957
852A84Y8LS	DB08958
3C9PSP36Z2	DB08960
8J77X3S603	DB08960
MR40VT1L8Z	DB08961
VP83E7434R	DB08962
45KZB1FOLS	DB08964
65DD690W0C	DB08965
05J61265PX	DB08966
1FTA475ZDB	DB08967
B28V86NGNK	DB08967
TJ2KK6NYJS	DB08968
9Z467FG2YK	DB08969
FA517NS3N7	DB08970
GE65DV564S	DB08970
65VXC1MH0J	DB08971
UVG8VSP2SJ	DB08972
MG258KTA37	DB08973
R8M46911LR	DB08974
UZ5LMI200P	DB08975
O04HVX6A9Q	DB08976
26BF4S8FO5	DB08978
XS152O7VCZ	DB08978
S983QC7HKM	DB08979
S253D559A8	DB08980
9815R1WR9B	DB08981
UEO8UW9V1Z	DB08982
92BYI8Y56J	DB08982
23TF67G79M	DB08983
KZF0XM66JC	DB08984
ZB6F8MY53V	DB08985
X24X82MX4X	DB08986
NBL8010WH5	DB08986
I6CQM0F31V	DB08987
G6N3B3U8E6	DB08987
3A4G3A848U	DB08988
LXK8EE245D	DB08988
8KYO8O8JNO	DB08988
M44O63YPV9	DB08989
883YNL63WU	DB08990
394X1L8I9Y	DB08990
3B46O2FH8I	DB08991
138HY1BQ0T	DB08991
2M2P0551D3	DB08992
U38O8U7P6X	DB08992
XU299C23A2	DB08993
67846BXW65	DB08993
H2BQI5Z8FT	DB08994
7QM776WJ5N	DB08995
O341NY501N	DB08996
DVH164X0IF	DB08996
43477QYX3D	DB08997
EYX738UZ5P	DB08998
ULT22161QA	DB08998
WB9Q6M8O60	DB08999
F551446KF3	DB08999
A2JGV5CNU4	DB09000
291GX1YB65	DB09001
69M5L7BXEK	DB09002
PI4N7C63ND	DB09002
9NLU6H3LRD	DB09003
1NY2IX043A	DB09004
N2U6799DZQ	DB09004
0374EZJ8CU	DB09006
3UVD77BP8R	DB09007
5I159322PY	DB09007
LVZ1VC61HB	DB09008
D3SQ406G9X	DB09009
QS9014Q792	DB09009
HA82M3RAB2	DB09010
F5N0ALI65V	DB09011
81F061RQS4	DB09012
418546MT3A	DB09013
B03Z2VY37I	DB09013
H93K9455DD	DB09014
9I7N9PR9J2	DB09014
87UG89VA9K	DB09015
M671F9NLEA	DB09015
Z22441975X	DB09016
LIJ2H8658W	DB09016
5XZM1R3DKF	DB09017
75473V2YZK	DB09018
Q1J152VB1P	DB09019
YC2ZOM3Z8V	DB09019
10X0709Y6I	DB09020
734MM7Y191	DB09021
1C280S920Q	DB09021
403FO0NQG3	DB09022
X7O165XZ00	DB09022
595EG71R3F	DB09023
502FWN4Q32	DB09026
C8A0P8G029	DB09026
013TE6E4WV	DB09027
53S5U404NU	DB09028
DLG4EML025	DB09029
ZCE93644N2	DB09030
IN66038E6C	DB09030
53EY29W7EC	DB09031
9RV78Q2002	DB09033
081L192FO9	DB09034
31YO63LBSN	DB09035
T4H8FMA7IM	DB09036
DPT0O3T46P	DB09037
HDC1R2M35U	DB09038
DR40J4WA67	DB09039
N0493335P3	DB09039
J82SB7FXWB	DB09040
K124A4EUQ3	DB09041
O7DRJ6R4DW	DB09042
5E7U48495E	DB09043
WTT295HSY5	DB09045
TL60C27RLH	DB09046
D26OSN9Q4R	DB09047
2G22PNZ052	DB09047
7732P08TIR	DB09048
44T7335BKE	DB09049
65I14TNM33	DB09049
37A4IES95Q	DB09050
7R247U84HY	DB09050
ODJ69JZG85	DB09051
4FR53SIF3A	DB09052
1X70OSD4VX	DB09053
YG57I8T5M0	DB09054
K9AY9IR2SD	DB09055
VKZ83S945Z	DB09057
7352665165	DB09060
9V824P8TAI	DB09060
19GBJ60SN5	DB09061
K418KG2GET	DB09063
LW2E03M5PG	DB09065
Y124TZ0513	DB09067
3O2K1S3WQV	DB09068
TKS641KOAY	DB09068
N9A0A0R9S8	DB09069
48V6723Z1P	DB09069
FF9X0205V2	DB09070
SHS4PU80D9	DB09071
7G33012534	DB09072
G9ZF61LE7G	DB09073
W1NYL2IRDR	DB09073
WOH1JD9AR8	DB09074
NDU3J18APO	DB09075
32W99UE810	DB09075
972203R4EW	DB09075
GE2T1418SV	DB09076
7AN603V4JV	DB09076
7SQY4ZUD30	DB09077
3J78384F61	DB09078
G6HRD2P839	DB09079
42F62RTZ4G	DB09079
VD2YSN1AFD	DB09080
65R445W3V9	DB09080
028LZY775B	DB09082
40AHO2C6DG	DB09082
3H48L0LPZQ	DB09083
TP19837BZK	DB09083
4O21U048EF	DB09084
K2GI407R4Q	DB09084
0619F35CGV	DB09085
5NF5D4OPCI	DB09085
3T8H1794QW	DB09086
1L24V9R23S	DB09087
QRW683O56T	DB09088
224EF0K14Q	DB09088
QZ1OJ92E5R	DB09089
2A051GM4YM	DB09089
U2368VVE7O	DB09090
7SCF54H12J	DB09090
ZX3KEK657Z	DB09091
6K28E35M3B	DB09091
TN1B5910V2	DB09092
8G60H12X2D	DB09092
WCK1KIQ23Q	DB09093
1D06KZ672I	DB09093
NR4B2SX17S	DB09093
O1GX33ON8R	DB09093
16902YVY2B	DB09094
K253365DXI	DB09095
ZR05N78276	DB09095
1A63Z067C8	DB09095
W9WZN9A0GM	DB09096
80Q9QWN15M	DB09097
33474X943Y	DB09097
CU8D464EDW	DB09098
6E20216Q0L	DB09099
F6R2N217HS	DB09099
0B4FDL9I6P	DB09100
4GDQ854U53	DB09101
LI2427F9CI	DB09102
50ZO25C11D	DB09102
PYB4Q6JG41	DB09103
NBZ3QY004S	DB09104
Z633861EIM	DB09105
875Y4127EA	DB09106
LR3UXN0193	DB09107
U50VWW6XH6	DB09108
969NZA3X9T	DB09109
VHD28S0H7F	DB09110
NR7O1405Q9	DB09110
MOQ3RNM0SV	DB09111
M0KG633D4F	DB09112
KE3U2023NP	DB09113
319X2NFW0A	DB09114
63W7IE88K8	DB09115
ZLR270912W	DB09116
21ZCD2AA4H	DB09116
S6M3YBG8QA	DB09117
R02XOT8V8I	DB09118
BEA68ZVB2K	DB09119
15OX67P384	DB09120
2P2V9Q0E78	DB09121
I8309403R0	DB09122
46M3EV8HHE	DB09123
077DN93G5B	DB09124
86R1NVR0HW	DB09125
20ED16GHEB	DB09126
